"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"KCNN2",2.37743425099568e-09,-0.526166180795665,0.557,0.641,9.68685585568189e-05
"DENND2A",2.41347315364951e-09,-0.302875943676906,0.438,0.55,9.83369636454491e-05
"ANOS1",2.50754314974193e-09,-0.271430443315492,0.137,0.227,0.000102169845636235
"IQSEC1",2.82356299586156e-09,-0.570249018806165,0.837,0.865,0.000115046074266379
"NDFIP2",2.83270642124967e-09,-0.639348387585758,0.606,0.634,0.000115418623133818
"CALCOCO2",2.99214831344304e-09,-0.253135316705865,0.376,0.472,0.000121915083031236
"CABP1",3.01902001565617e-09,-0.585718787158102,0.762,0.753,0.00012300997053791
"SLC27A6",3.02621942781299e-09,-0.489367037624124,0.093,0.171,0.00012330331058624
"YPEL2",3.03563414516873e-09,-0.291180969946281,0.515,0.598,0.0001236869132449
"TTC39C",3.20243791254321e-09,-0.503205489992905,0.708,0.728,0.000130483332746573
"GABBR2",3.46442869274488e-09,-0.63524553922808,0.891,0.901,0.00014115814708589
"TMTC2",3.59455703243576e-09,0.679754258827455,0.663,0.614,0.000146460226286595
"PTK2",3.87623517649025e-09,-0.29135529766944,0.994,0.966,0.000157937202266095
"B2M",4.33025639008335e-09,-0.360602481339765,0.177,0.264,0.000176436296613946
"RHPN1",4.33257653889163e-09,-0.256396162654053,0.349,0.429,0.000176530831077139
"TOMM7",4.40571110942954e-09,-0.265605428358267,0.339,0.425,0.000179510699153707
"STK38",4.55723873030788e-09,-0.34396429490588,0.595,0.642,0.000185684692066395
"TMEM184B",4.60847470404201e-09,-0.305593543222885,0.584,0.641,0.000187772301816192
"EPB41L5",4.89123215372243e-09,-0.290419727037624,0.646,0.731,0.000199293254103421
"BTBD11",5.02750185397677e-09,-0.686673306320141,0.193,0.273,0.000204845563040284
"LINC02196",5.45167528615469e-09,-0.289422770652534,0.069,0.143,0.000222128509534373
"COG1",6.2929234293423e-09,-0.285891014486324,0.469,0.543,0.000256405165128552
"NRP1",6.39506431834477e-09,-0.258980483455739,0.231,0.34,0.000260566895650958
"LRSAM1",6.59431671647727e-09,-0.304181303577669,0.509,0.591,0.000268685434612866
"TUBG2",7.65772437577081e-09,-0.25612649013365,0.434,0.517,0.000312013979690782
"CPEB2-DT",7.69568724921719e-09,0.251440646510869,0.422,0.326,0.000313560776969354
"MVD",7.78860377808432e-09,-0.309136618072517,0.536,0.591,0.000317346660938046
"SIRPA",8.03118286267011e-09,-0.461345484168394,0.678,0.684,0.000327230545739494
"COG5",8.15087983616584e-09,-0.407898902089464,0.869,0.881,0.000332107598924577
"PAK1",8.35427952011766e-09,-0.43187101227915,0.891,0.854,0.000340395119047194
"NLK",8.51131523848142e-09,-0.640802142885429,0.873,0.83,0.000346793539391925
"SEC14L5",8.93120558701942e-09,-0.337944471528584,0.314,0.396,0.000363901971643106
"CPNE1",9.36429387244919e-09,-0.259224276382094,0.476,0.544,0.000381548153832942
"MFN1",9.53473065752083e-09,-0.288750209697431,0.704,0.743,0.000388492600640686
"AEBP2",9.82725444599234e-09,-0.550810135969492,0.948,0.923,0.000400411482401958
"SLC39A11",1.02327062168616e-08,-0.592347205222769,0.552,0.615,0.000416931614806028
"ROR1",1.0553860882995e-08,0.790194724792115,0.203,0.138,0.000430017061677632
"FER1L6-AS2",1.07956015124089e-08,-0.412605960511011,0.123,0.204,0.000439866783623099
"NPIPA1",1.16074505183345e-08,-0.253634407831111,0.411,0.493,0.000472945571369541
"NLN",1.16246947213613e-08,-0.315662659909627,0.533,0.606,0.000473648186421865
"EFR3A",1.17349013751991e-08,-0.535681145842582,0.75,0.762,0.000478138556532487
"SGO1-AS1",1.17834395671269e-08,-0.376381576546112,0.083,0.158,0.000480116245162586
"NLGN1",1.21505965389448e-08,-0.606421365120154,0.98,0.959,0.000495076055979306
"EVI5",1.27327790304906e-08,-0.373076520452641,0.817,0.838,0.000518797081597337
"PFKFB3",1.27650742040309e-08,-0.37241062454314,0.447,0.512,0.000520112948443239
"PUS7",1.36193843637768e-08,-0.261368599751506,0.448,0.538,0.000554921815902085
"SLIT3",1.67808621213849e-08,-0.270043339935475,0.839,0.642,0.000683736227135827
"GAS2",1.69279878124742e-08,-0.477887928380014,0.649,0.682,0.000689730863419261
"VEZT",1.93852809519082e-08,-0.341213860651186,0.918,0.907,0.000789853272385499
"TNR",1.97227629126898e-08,-0.613115559514465,0.811,0.833,0.000803603974877546
"PRMT8",2.04819640122316e-08,-0.326045866347922,0.491,0.574,0.000834537623678375
"CTNND2",2.07487308627166e-08,-0.706629710852503,0.993,0.974,0.00084540703900139
"SNTB2",2.23954326889782e-08,-0.582299185096709,0.532,0.573,0.000912501904912416
"NBEAL1",2.26324511405475e-08,-0.317812384200846,0.702,0.747,0.000922159221721608
"SERPINI1",2.46869526184264e-08,-0.421592195457675,0.788,0.784,0.00100586988443778
"CCDC65",2.6146918501704e-08,-0.362451554957051,0.479,0.53,0.00106535619435193
"DYNLL1",2.77638322632721e-08,-0.327332600552898,0.744,0.748,0.00113123734556702
"RBMS3",2.81721589410768e-08,0.305534076018933,0.761,0.753,0.00114787461605417
"PLD3",2.95252131247731e-08,-0.325085073633478,0.86,0.873,0.00120300480876888
"LARGE1",2.98606853173837e-08,-0.788902954919461,0.95,0.94,0.0012166736232568
"TTC1",3.38709102565845e-08,-0.265228692058536,0.658,0.706,0.00138007023840454
"ST3GAL1",3.59616590354905e-08,-0.457485754016751,0.311,0.388,0.00146525779740106
"EIF2AK3",3.64150871865882e-08,-0.322129057404236,0.476,0.546,0.00148373272741754
"RSU1",4.22618076699772e-08,-0.326198456067163,0.472,0.561,0.00172195735351322
"ZNF821",4.26065994909692e-08,-0.260488087134757,0.594,0.65,0.00173600589625954
"ENPP7P8",4.51886217817333e-08,-0.345039093204213,0.238,0.325,0.00184121039449672
"C2orf80",4.53356899859628e-08,-0.251268454905422,0.379,0.458,0.00184720268847805
"BAZ2B",4.55545753985485e-08,-0.406431010059798,0.787,0.826,0.00185612117461386
"NEFL",4.56825374348621e-08,-0.293785811448284,0.36,0.439,0.00186133498778346
"GVQW3",5.25512725444021e-08,-0.255919874182364,0.397,0.474,0.00214120159982166
"CFL1",5.2880777455956e-08,-0.257347118149442,0.579,0.629,0.00215462727744293
"XKR7",5.34077135325654e-08,-0.258153181189636,0.136,0.212,0.00217609728788438
"ULK2",5.42401536535005e-08,-0.361488880055863,0.739,0.773,0.00221001506061188
"FOXP1",5.51762863326239e-08,-0.749783944429446,0.729,0.736,0.00224815778662276
"PPP1R21",5.74809601738374e-08,-0.367477342287719,0.733,0.745,0.002342061722283
"ADRA1A",6.06976282780044e-08,-0.344993945324158,0.179,0.269,0.00247312486418729
"FBXO34",6.24180752069068e-08,-0.429963585540818,0.714,0.745,0.00254322447430542
"AMPH",6.31693512060507e-08,-0.577491736202305,0.884,0.853,0.00257383521489054
"MALRD1",6.98524745762477e-08,0.352516423877342,0.316,0.24,0.00284613907660921
"RPL37",7.12891070245702e-08,-0.381991541266518,0.746,0.756,0.00290467466571611
"PPM1H",7.74414970807376e-08,-0.276488987021401,0.778,0.817,0.00315535379855465
"KCNK10",8.01811525168754e-08,-0.346594051202954,0.363,0.452,0.00326698105930009
"EMB",8.11873544250896e-08,-0.280373249140649,0.251,0.336,0.00330797875605028
"SIPA1L3",9.49954832770342e-08,-0.300608570029926,0.672,0.727,0.00387059096612276
"MARS1",9.95913626150389e-08,-0.265310659679796,0.428,0.503,0.00405785006974976
"RNLS",1.15435892065541e-07,0.283020667864556,0.613,0.548,0.00470343542221045
"DSTN",1.16186323689918e-07,-0.273078694119147,0.606,0.656,0.0047340117587457
"C19orf12",1.20135806501863e-07,-0.316159871602336,0.501,0.557,0.00489493343591842
"ZFP64",1.41200150882435e-07,-0.2675651201529,0.379,0.458,0.00575320014770483
"SORCS1",1.49034466330815e-07,0.529066426061717,0.658,0.641,0.00607240933064904
"QPCT",1.51989488924432e-07,0.251343094256749,0.243,0.175,0.00619281172622599
"BTBD8",1.79639670734527e-07,-0.339106641059329,0.754,0.803,0.00731941838407832
"CXADR",1.81990138125097e-07,-0.304909618525091,0.665,0.71,0.00741518817790708
"CCDC148",1.82525899295895e-07,-0.302558476649887,0.54,0.614,0.00743701776681124
"CALB2",1.82692360774357e-07,-0.289358942750831,0.075,0.141,0.00744380023975117
"SEZ6L2",1.84912049636737e-07,-0.262133632875072,0.723,0.732,0.00753424146244885
"PHF20",1.95328596587769e-07,-0.283201068588917,0.645,0.7,0.00795866366796865
"LAMB1",1.99941145473773e-07,-0.426345476416195,0.462,0.536,0.00814660197232889
"JARID2",2.93581506165414e-07,0.25625282341742,0.87,0.796,0.0119619784687098
"NCOA2",2.96147973074012e-07,-0.413482414033519,0.901,0.903,0.0120665491629006
"RPL32P3",3.03969890908723e-07,-0.254016995914309,0.623,0.659,0.0123852532050759
"EPB41L2",3.06343565240486e-07,-0.465086461862282,0.66,0.719,0.0124819685657236
"CADM1",3.1675908075246e-07,-0.4674651944325,0.962,0.948,0.012906348745259
"INTS6L",4.14269853399607e-07,-0.313324144017796,0.397,0.464,0.016879425176767
"TNFSF13B",4.38221044782629e-07,-0.313718808474451,0.28,0.352,0.0178553164696682
"STXBP5L",4.47761787016846e-07,-0.726939959472753,0.978,0.942,0.0182440540120014
"AP3S1",4.77662749663808e-07,-0.310943985851708,0.746,0.769,0.0194623687350518
"GRIK2",5.30494608617356e-07,-0.543152450664029,0.996,0.968,0.0216150028281142
"NR4A2",6.1998006350625e-07,-0.505987648576206,0.085,0.145,0.0252610876875621
"TBRG1",6.24525688108983e-07,-0.305973389102769,0.676,0.691,0.0254462991620005
"NAPG",6.79289551169018e-07,-0.348169276229979,0.655,0.674,0.0276776527623816
"REPS2",7.086936777078e-07,-0.357005241149563,0.827,0.829,0.0288757238982043
"MMP16",8.20404136941555e-07,-0.317234836433824,0.936,0.836,0.0334273665596837
"GSG1L",8.24235746459504e-07,-0.262135182104226,0.507,0.386,0.0335834854894925
"RPH3A",8.2993250436515e-07,-0.564146947917232,0.592,0.647,0.033815599890358
"LY6H",8.38110639668119e-07,-0.258480251464639,0.777,0.789,0.0341488180132775
"WDFY2",9.44633745836634e-07,-0.26291159536548,0.621,0.68,0.0384891019741136
"CECR2",1.03827427827018e-06,0.37032275266899,0.151,0.1,0.0423044854681187
"GALNT14",1.06921515057375e-06,-0.909410308961359,0.394,0.468,0.0435651713101273
"NSMF",1.10506701887094e-06,-0.320788417243066,0.504,0.544,0.0450259556838964
"ELOVL7",1.18015741713043e-06,-0.32364715691631,0.297,0.374,0.0480855139609794
"RGS7BP",1.37285575356725e-06,-0.356117835997109,0.74,0.765,0.0559370076790974
"KIF21A",1.41241537877901e-06,-0.413022262646604,0.918,0.901,0.0575488646083508
"FEZ2",1.51032893140336e-06,-0.309692192120924,0.733,0.776,0.0615383523100299
"TTLL11",1.51105285212113e-06,-0.350187465380055,0.678,0.719,0.0615678484596755
"GAS8",1.65137512367325e-06,-0.253505267800395,0.412,0.467,0.0672852794140667
"GRK4",1.80974185684749e-06,-0.339149711444409,0.699,0.724,0.0737379319572512
"PRMT2",1.82400579072246e-06,-0.292696496775814,0.658,0.701,0.0743191159429865
"MTCL1",1.87014529643411e-06,-0.334109879821262,0.532,0.592,0.0761990701032077
"ADAMTSL3",1.89140848749491e-06,-0.434391556897865,0.301,0.38,0.0770654388229803
"INKA2",2.02822313721686e-06,-0.367725807040597,0.34,0.399,0.0826399517259009
"LDLRAD4",2.14560529945555e-06,-0.527352092616302,0.818,0.821,0.0874226879263166
"FAM153CP",2.19765146823031e-06,-0.388060723480371,0.722,0.725,0.0895433090730438
"CAMKK2",2.19907658893427e-06,-0.402459944216024,0.517,0.555,0.0896013756161267
"CCDC162P",2.29028848075508e-06,-0.287582682387431,0.333,0.398,0.0933178041483657
"MIAT",2.31845792635573e-06,-0.400555307856515,0.77,0.817,0.0944655682093643
"RASAL2",2.33137298549766e-06,-0.579384540464989,0.974,0.948,0.0949917922941023
"HSD17B12",2.44585319510535e-06,0.500733245470573,0.812,0.778,0.0996562884345676
"ACTR10",2.48389177721564e-06,-0.27993468500298,0.717,0.717,0.101206170462651
"USH2A",2.49602844208797e-06,-0.271655826684499,0.089,0.15,0.101700678872874
"ACTR2",2.77801016802028e-06,-0.290685947363367,0.801,0.806,0.113190024295986
"PLCL2",2.89957962441822e-06,-0.286611829239823,0.798,0.824,0.11814337179692
"EPB41L4B",2.95474803602871e-06,-0.410412600470448,0.662,0.689,0.12039120872799
"SNTG2",3.42132856903526e-06,-0.806545801010404,0.166,0.231,0.139402032545342
"C8orf37-AS1",3.43984682147292e-06,0.346455738240651,0.309,0.25,0.140156558740914
"OCA2",3.47375841464861e-06,-0.26827722314616,0.238,0.314,0.141538286604857
"KCNT1",3.53769154111749e-06,-0.301974547754036,0.547,0.587,0.144143241842832
"RIT2",3.63957501475459e-06,0.270982106462575,0.413,0.351,0.148294483976176
"LINC01006",3.66158684428088e-06,0.287621061726633,0.489,0.435,0.149191355970225
"PLCH2",3.72488288692481e-06,-0.277291918053303,0.275,0.335,0.151770353227751
"SMIM8",3.73314773708004e-06,-0.277143570721208,0.606,0.662,0.152107104547326
"CAP2",4.1971149632843e-06,-0.429934569802168,0.847,0.834,0.171011449179019
"CYTH3",4.25431925815822e-06,-0.351490989577711,0.623,0.656,0.173342238173657
"HLA-L",4.52456097911906e-06,-0.283914204906636,0.314,0.379,0.184353237094206
"GFPT1",4.59747776617834e-06,-0.305176180053369,0.651,0.687,0.187324231582937
"GDAP1",4.86861309877779e-06,-0.659173006109293,0.958,0.916,0.198371640709701
"BICDL1",5.10853034524198e-06,-0.383345700282453,0.828,0.822,0.208147068916885
"TYRO3",5.59453090421928e-06,-0.319302240671611,0.433,0.481,0.227949161692415
"KCNK1",5.60526263050984e-06,-0.618304389298678,0.618,0.648,0.228386425880124
"LINC01470",6.08784125261951e-06,-0.330433410887287,0.118,0.18,0.248049091837982
"LNX1",6.39188815047415e-06,-0.42143379196269,0.665,0.693,0.260437482691069
"LDB2",6.49558040333452e-06,-1.05268516258281,0.538,0.553,0.264662423533865
"CALCRL",6.75716031128364e-06,0.549703922127956,0.225,0.169,0.275320496883252
"LAMA4",6.89005473866463e-06,-0.261079869894207,0.077,0.13,0.28073528032689
"CLIP1",6.99109118955867e-06,-0.323728018567627,0.838,0.844,0.284852010518568
"RNF115",7.47117527588026e-06,-0.286018437300088,0.806,0.817,0.304413036615741
"PDE10A",7.88340475036657e-06,-0.320601665099174,0.689,0.75,0.321209326553686
"SST",8.17997977860982e-06,-1.13738949763185,0.088,0.139,0.333293276079457
"UNC13C",1.00817135879894e-05,-0.387026207040783,0.579,0.607,0.410779420142629
"ANXA11",1.2309591125753e-05,-0.336806679103142,0.387,0.429,0.501554290418806
"TPGS2",1.23522646271699e-05,-0.274746171778184,0.55,0.579,0.503293022234036
"CAMK4",1.24320957812976e-05,-0.607221915183055,0.814,0.839,0.506545742608969
"NCOA7",1.3416379652533e-05,-0.424623085926083,0.838,0.81,0.546650388942457
"ZFPM2",1.49535559671895e-05,-0.296471311449104,0.734,0.653,0.609282637883137
"KLHL1",1.5313607756213e-05,-0.320930883883867,0.167,0.233,0.6239529480269
"APBA2",1.61036966705959e-05,-0.47099258492897,0.858,0.832,0.656145120843428
"MAPK10",1.63962490314249e-05,-0.496675404941454,0.978,0.968,0.66806516678541
"E2F3",1.69552909517028e-05,-0.299668094946689,0.507,0.559,0.69084332982713
"TRIM2",1.76397405641258e-05,-0.503325697407016,0.928,0.919,0.718731229285305
"NRXN1",1.78608686135924e-05,-0.556172719609707,0.999,0.978,0.727741091660822
"EPHB2",1.85612334751846e-05,-0.267938994890454,0.308,0.367,0.756277457946398
"CFAP70",1.97489420373567e-05,-0.382800431025645,0.49,0.542,0.8046706433121
"CACNA1B",1.99272804628612e-05,-0.529773201600808,0.973,0.934,0.811937042459278
"ATP2C1",2.15525265092285e-05,-0.41986177651381,0.895,0.855,0.878157692618517
"ZFHX3",2.25960541007523e-05,-0.449593913252884,0.473,0.539,0.920676224335154
"SCN8A",2.27575041510732e-05,-0.475477530878221,0.923,0.897,0.927254506635477
"DPYSL2",2.52888399964323e-05,-0.443302565587858,0.936,0.921,1
"NXPH2",2.89298326503084e-05,-0.43690732956001,0.145,0.2,1
"PREX2",3.01001218602379e-05,0.316174632240614,0.321,0.262,1
"CACHD1",3.3446815231313e-05,-0.664670506138789,0.491,0.535,1
"ANOS2P",3.39866904486281e-05,-0.275327168999524,0.637,0.706,1
"NOS1AP",3.70712117286471e-05,-0.61735355553173,0.754,0.767,1
"MYOM2",3.87927143335519e-05,-0.349450468099366,0.22,0.277,1
"CACNG3",3.88610807082922e-05,-0.4280228488782,0.818,0.779,1
"ESRRG",3.90014658250813e-05,-0.658066109670375,0.77,0.812,1
"SEPTIN2",4.07202150271221e-05,-0.272315333158357,0.851,0.843,1
"ARHGAP21",4.24915947573364e-05,-0.41621410081967,0.946,0.923,1
"TIMP3",4.30890636642279e-05,-0.263391008162982,0.433,0.48,1
"SLC1A2",4.61090119220185e-05,-0.732761804957813,0.588,0.626,1
"ARMC9",5.50236877346947e-05,-0.415250913760815,0.766,0.729,1
"MTMR12",5.55994142133206e-05,-0.315736733014963,0.699,0.703,1
"SLC8A1",5.95336971533912e-05,-0.345509596167115,0.897,0.917,1
"RNF220",6.13460160224607e-05,-0.442659231360215,0.355,0.275,1
"MIR4500HG",6.96400507437442e-05,-0.383003509238181,0.46,0.52,1
"DNAJC6",7.03256565483203e-05,-0.384661221143297,0.892,0.901,1
"PLPP1",7.1275027648529e-05,-0.256825401076649,0.743,0.782,1
"MT-CO1",7.14861356130049e-05,-0.263170233452844,0.964,0.884,1
"RAB15",8.36435957082464e-05,-0.271704388322492,0.481,0.515,1
"BCAS3",9.14426290929819e-05,-0.343555319807801,0.905,0.936,1
"PHYHIPL",9.16483723943621e-05,-0.399140144135428,0.769,0.783,1
"GPATCH2",9.17742676937509e-05,-0.36395773226403,0.73,0.741,1
"NMT2",9.55888985785189e-05,-0.29442036598753,0.623,0.653,1
"SUMF1",0.000114547821332053,0.305271276136103,0.861,0.838,1
"ADAMTS2",0.00012233058206461,-0.279624773941945,0.068,0.111,1
"ENPP7P4",0.000123997956803038,-0.352133443164029,0.42,0.469,1
"BRINP2",0.000149218659610824,-0.56995590462207,0.731,0.727,1
"PTPN13",0.000175519248638874,-0.346551556840651,0.538,0.571,1
"RGMA",0.000215749728868419,-0.283124975121015,0.09,0.133,1
"LINC01122",0.000218079976194548,-0.444169225259853,0.776,0.752,1
"TOLLIP",0.000218465356750276,-0.287762325347126,0.47,0.496,1
"LINC00578",0.000240787640907437,0.27704654236222,0.23,0.183,1
"PCDH17",0.000262775406044771,-0.811584656934904,0.58,0.587,1
"CDH4",0.000265214694359838,-0.338702392749254,0.647,0.728,1
"ANKRD34C-AS1",0.000274140435347345,-0.3130041219464,0.65,0.688,1
"FREM1",0.000296444028738789,-0.348916466831878,0.269,0.325,1
"CEP126",0.000338962879849845,-0.378801843284505,0.741,0.775,1
"RASAL1",0.000359743304506184,-0.27704461623037,0.343,0.382,1
"PXDNL",0.000386142391230775,-0.260315342607418,0.333,0.385,1
"C11orf80",0.000394600367119997,-0.444331686467089,0.85,0.821,1
"TLE4",0.000408540417237652,-0.533989103190103,0.49,0.41,1
"C1GALT1",0.000418285993813748,-0.251214034461401,0.511,0.551,1
"ARHGAP6",0.000443446351350204,-0.403900290312596,0.478,0.5,1
"NXPH1",0.00047417030829386,-0.983884474941547,0.311,0.35,1
"COL4A1",0.000480758377066347,-0.349356492739474,0.309,0.35,1
"OXSR1",0.00053571891176147,-0.286012802435122,0.653,0.672,1
"VPS13A",0.00056853788472301,-0.432079131310566,0.91,0.849,1
"ARFGEF3",0.000578074424101308,-0.35428414542822,0.879,0.902,1
"LIMCH1",0.000615648714111132,-0.496652596860945,0.946,0.939,1
"EYA1",0.000622467774104499,-0.396520421179146,0.074,0.113,1
"TENM2",0.000711864644316193,-0.455233660934724,0.861,0.925,1
"AMZ1",0.00071308243921349,-0.274756220747324,0.317,0.368,1
"FAM155A",0.000730634669789047,-0.250927496369992,1,0.971,1
"STK32A",0.000739683394412385,0.269906646297216,0.135,0.1,1
"PPP4R4",0.000746046131539551,-0.499721809249736,0.661,0.669,1
"TPD52",0.00079761582992897,-0.281486450121267,0.548,0.589,1
"PPP2R2C",0.000806183879619976,-0.279408702961008,0.941,0.843,1
"TMEM178B",0.000947261810044578,-0.266351192178301,0.98,0.944,1
"IGFBP5",0.000993398437848434,-0.342548248536689,0.287,0.327,1
"SRCIN1",0.00103849180221311,-0.477308228320276,0.708,0.682,1
"MIR646HG",0.00108225067983454,-0.415177489479,0.35,0.416,1
"BNIP3L",0.00108912698728351,-0.340561843224431,0.717,0.726,1
"AFF1",0.00110175892941879,-0.322566034502124,0.423,0.462,1
"TRMT9B",0.0011065481781246,-0.432705288107869,0.494,0.509,1
"LINC01322",0.0011307566835061,-0.467653494367755,0.646,0.694,1
"IQGAP2",0.00114985176320472,-0.278935899991936,0.068,0.102,1
"FBXL2",0.00115759326224842,-0.323017929574301,0.814,0.843,1
"GPM6B",0.00116093468554384,-0.323458744984196,0.941,0.921,1
"GAP43",0.00149144050498058,-0.377099900177476,0.754,0.766,1
"HNRNPLL",0.0015309754832206,-0.362455181583837,0.679,0.656,1
"DIAPH2",0.00158426835738938,-0.296129190916369,0.707,0.754,1
"DOP1B",0.00161127659096459,-0.290865837141461,0.623,0.641,1
"MYH10",0.00165260652731427,-0.402729135934454,0.885,0.854,1
"BDNF",0.00165844962892466,-0.355202126261297,0.173,0.213,1
"CAPZB",0.00166597320028195,-0.25020006591206,0.772,0.775,1
"ZBTB16",0.00190995261389149,-0.326811776505824,0.537,0.579,1
"SASH1",0.0020403090006121,-0.340266138372263,0.334,0.382,1
"TACC1",0.00242110108393476,-0.315400122300816,0.817,0.802,1
"FMN2",0.00290000656547522,-0.27289655290211,0.988,0.933,1
"LINC02223",0.00312179197320587,-0.335495314600241,0.354,0.4,1
"SORT1",0.00318360742187736,-0.319707371967055,0.739,0.702,1
"SEMA3C",0.00330807301817675,-0.331980458798655,0.186,0.228,1
"CACNA2D1",0.00366009956054698,-0.283299538807841,0.98,0.828,1
"AAK1",0.00376326166656657,-0.339145873348823,0.964,0.936,1
"NUMB",0.00377436417635168,-0.356898246762173,0.733,0.719,1
"ELAVL4",0.00391769686160794,-0.282081475761709,0.631,0.688,1
"COL25A1",0.00418359350738431,-0.323247220498982,0.454,0.503,1
"CA11",0.00437489597371779,-0.251365379819748,0.537,0.551,1
"GFOD1",0.00446054289699542,-0.369216413137019,0.812,0.815,1
